,Children,Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Churn_Yes
1443,4,50,29216.14,7.840871292,182.476229,1173.415489,1,0,0,1,0,0,0,0,0,1,0,1
1444,4,46,65864.17,7.349883172,127.511223,885.546457,1,0,0,0,0,0,0,1,1,0,0,0
1445,1,46,25126.23,5.414586898,187.513939,1009.567691,0,1,0,0,1,0,0,0,1,0,0,0
1446,0,24,39373.92,9.605264775,160.00128,1100.161591,1,0,0,0,0,1,0,0,1,0,0,0
1447,4,32,52197.12,4.843533662,182.490006,985.3722849,0,0,1,0,0,1,0,0,1,0,0,1
1448,1,57,47514.11,13.24581884,112.455141,1171.036365,1,0,0,0,0,0,1,0,0,1,0,0
1449,3,50,12599.71,3.330819942,137.439154,556.6697772,1,0,0,0,0,0,1,0,1,0,0,1
1450,0,49,44739.96,1.84918194,147.478341,297.5330656,0,1,0,0,1,0,0,0,1,0,0,0
1451,2,69,53103.72,9.07813252,124.993537,814.974232,0,0,1,0,1,0,0,0,1,0,0,0
1452,3,77,75066.56,6.585140105,120.003499,942.2015895,0,1,0,0,0,1,0,0,0,1,0,0
1453,9,30,106608.35,10.46452162,147.473844,1374.793483,0,1,0,0,1,0,0,0,1,0,0,0
1454,3,26,61773.61,10.11687657,139.934918,1698.876321,1,0,0,0,0,0,0,1,1,0,0,0
1455,3,30,53853.79,2.181372893,242.628057,1015.71304,0,0,1,0,1,0,0,0,0,1,0,1
1456,1,78,27235.84,14.26615817,127.473844,1696.133718,0,0,1,0,0,0,0,1,1,0,0,1
1457,1,73,11644.24,19.08438023,162.498151,1825.848805,1,0,0,1,0,0,0,0,1,0,0,1
1458,0,39,33945.2,6.203299256,134.950905,633.9224183,0,0,1,1,0,0,0,0,1,0,0,0
1459,0,39,13724.61,3.354127023,127.481989,468.2897271,0,0,1,0,1,0,0,0,0,1,0,0
1460,0,72,26759.06,9.38354759,142.452604,1470.820856,0,0,1,0,0,1,0,0,1,0,0,0
1461,8,37,17255.25,3.724597242,159.979358,1336.534659,0,0,1,1,0,0,0,0,0,1,0,0
1462,0,34,71603.66,8.831489129,152.502178,1185.69317,0,0,1,0,1,0,0,0,1,0,0,0
1463,4,27,34035.83,3.507044017,129.948316,1142.173902,0,0,1,0,0,1,0,0,0,1,0,0
1464,0,24,14048.99,6.390769574,207.609354,1061.749813,1,0,0,0,0,1,0,0,1,0,0,1
1465,1,43,8721.22,2.180613468,184.985293,656.1054778,0,1,0,0,1,0,0,0,1,0,0,0
1466,0,58,97057.93,4.002381804,114.983787,391.7847619,0,1,0,0,0,0,0,1,0,0,1,0
1467,1,75,19696.86,2.698284625,222.649979,783.1189106,0,1,0,0,0,1,0,0,1,0,0,1
1468,9,33,64397.56,12.13508874,142.515576,1729.34277,0,0,1,0,0,1,0,0,0,1,0,0
1469,0,57,19254.52,2.934758008,152.466002,535.493169,1,0,0,0,0,0,0,1,0,1,0,1
1470,8,78,38294.87,1.262037303,227.475448,668.5567922,0,0,1,0,0,0,0,1,1,0,0,1
1471,7,74,46946.24,17.5841798,154.961766,2356.021599,0,1,0,0,0,0,0,1,1,0,0,0
1472,3,51,90956.64,13.23888382,162.500489,1526.656486,0,1,0,0,0,0,0,1,1,0,0,0
1473,3,32,26473.71,10.44223446,192.48852,1257.976073,1,0,0,0,1,0,0,0,1,0,0,1
1474,0,84,21808.87,2.38395716,222.628057,1176.40624,1,0,0,0,1,0,0,0,0,1,0,1
1475,4,60,89037.69,10.404813,222.649979,1556.108789,1,0,0,1,0,0,0,0,1,0,0,1
1476,0,20,108847.93,16.37167434,190.173699,2053.027319,0,0,1,0,0,0,0,1,1,0,0,0
1477,0,38,13867.89,1.350108155,127.506726,411.2961627,1,0,0,0,0,0,0,1,0,1,0,0
1478,4,71,22183.52,12.42216588,149.984492,1488.81735,0,1,0,0,0,0,0,1,0,1,0,1
1479,2,56,42197.88,3.797689495,200.132293,1304.571599,0,1,0,0,0,0,0,1,1,0,0,1
1480,1,35,14953.78,3.784962992,200.132293,1341.595521,0,1,0,0,0,1,0,0,1,0,0,1
1481,0,33,8888.06,7.154371452,217.483972,1123.503268,0,1,0,0,0,0,0,1,1,0,0,1
1482,0,88,21816.78,20.13119126,129.962093,2214.953933,0,0,1,0,0,0,1,0,1,0,0,1
1483,3,75,12622.46,7.822562679,92.5018,732.0802458,0,1,0,1,0,0,0,0,1,0,0,0
1484,0,34,49393.59,3.160392389,164.967019,1099.763014,1,0,0,0,0,1,0,0,1,0,0,0
1485,0,89,21812.08,14.38025496,182.45383,1365.14372,0,0,1,0,0,0,0,1,0,1,0,0
1486,1,76,70607.91,7.517405581,230.105118,1108.349605,0,1,0,1,0,0,0,0,1,0,0,0
1487,1,69,55322.08,11.44196811,124.97808,986.7489919,0,0,1,0,0,0,1,0,1,0,0,0
1488,1,88,16307.08,7.413563684,182.443347,1248.345698,0,1,0,1,0,0,0,0,1,0,0,1
1489,3,64,48413.98,11.32483244,149.937833,1637.132389,1,0,0,1,0,0,0,0,1,0,0,0
1490,3,65,62616.43,4.279464865,137.468388,704.224884,1,0,0,0,0,0,0,1,0,1,0,1
1491,3,51,149502.87,3.468872554,162.460772,1203.486183,1,0,0,0,0,0,1,0,0,1,0,1
1492,1,69,30040.32,12.47525704,139.983006,1665.50808,1,0,0,0,0,0,0,1,0,1,0,0
1493,4,81,24859.24,2.744401393,104.962874,484.8207127,1,0,0,0,0,0,1,0,0,1,0,0
1494,1,79,69154.47,7.608938235,167.484705,1422.716519,0,0,1,0,0,1,0,0,1,0,0,0
1495,4,64,77152.84,14.60426293,144.960655,1341.412763,0,0,1,0,0,1,0,0,1,0,0,0
1496,0,58,38871.97,29.68889421,149.97755,2674.084451,1,0,0,1,0,0,0,0,1,0,0,0
1497,1,77,11290.67,5.497366828,187.46728,1243.061143,0,1,0,0,0,1,0,0,1,0,0,1
1498,2,19,24897.26,4.955415304,232.641455,1111.571623,0,0,1,0,0,0,0,1,1,0,0,1
1499,0,60,9966.89,13.31283015,214.966286,1546.673637,0,0,1,0,0,0,0,1,0,1,0,1
1500,2,30,42991.1,2.656111103,204.963371,834.3144319,0,1,0,1,0,0,0,0,0,1,0,0
1501,4,71,39432.05,18.02281027,169.992756,1688.039806,0,1,0,0,1,0,0,0,1,0,0,0
1502,1,31,25576.73,11.71980152,245.131966,1726.803854,0,0,1,0,1,0,0,0,0,1,0,1
1503,7,74,48623.32,6.22226629,114.972827,717.4300821,0,1,0,0,0,0,1,0,1,0,0,0
1504,2,64,19887.32,16.24273454,160.00128,1656.731409,0,1,0,0,0,1,0,0,0,1,0,0
1505,2,47,30342.56,17.64373477,112.455141,1594.963149,1,0,0,0,1,0,0,0,0,1,0,0
1506,1,76,61714.39,23.42878979,79.978861,1943.112927,0,0,1,1,0,0,0,0,0,1,0,0
1507,1,74,44165.21,6.7464384,92.455141,913.9626257,0,0,1,0,0,0,1,0,1,0,0,0
1508,2,54,33735.54,11.70414173,144.960655,1157.286118,1,0,0,0,1,0,0,0,0,1,0,0
1509,1,22,46078.58,4.909764597,152.462354,1323.979879,0,0,1,0,0,1,0,0,0,1,0,0
1510,3,31,34179.49,19.43430735,175.02109,2138.939088,0,0,1,0,1,0,0,0,1,0,0,0
1511,3,80,22140.16,2.60003549,104.962874,445.4856462,0,0,1,0,0,0,0,1,0,1,0,0
1512,0,67,34412.53,17.4880629,149.992756,2029.97992,0,0,1,1,0,0,0,0,0,1,0,0
1513,5,18,72563.64,7.080759052,240.114868,1363.832113,1,0,0,0,0,1,0,0,1,0,0,1
1514,0,85,93561.74,9.808669685,182.446995,942.5247889,0,0,1,0,1,0,0,0,1,0,0,1
1515,0,71,5902.12,5.68349814,232.62403,1386.523823,0,1,0,0,0,1,0,0,0,1,0,1
1516,1,70,22139.63,11.55805828,232.670689,1526.533644,0,1,0,0,0,1,0,0,1,0,0,1
1517,3,29,21394.21,2.101748234,132.466002,1064.888301,0,1,0,0,0,1,0,0,0,1,0,0
1518,0,58,9336.88,6.910330858,229.993134,1025.864383,1,0,0,1,0,0,0,0,1,0,0,0
1519,3,19,15694.8,15.54691331,147.460067,1561.767949,0,0,1,0,0,0,0,1,1,0,0,0
1520,1,54,5984.94,7.175063445,117.439154,1257.52308,1,0,0,0,0,0,1,0,0,1,0,1
1521,2,68,37911.51,1.19808324,114.972827,253.7938252,0,1,0,0,0,1,0,0,0,1,0,0
1522,4,40,52766.63,2.689103558,162.467607,1138.251038,0,1,0,1,0,0,0,0,1,0,0,1
1523,1,78,19826.08,4.089399488,139.981577,644.5909961,0,0,1,0,0,1,0,0,1,0,0,1
1524,2,67,41397.45,2.314052799,192.470522,507.8003206,0,0,1,0,0,0,1,0,1,0,0,1
1525,0,18,18426.49,2.170567319,112.455141,278.350323,0,1,0,1,0,0,0,0,1,0,0,0
1526,0,58,47034.88,12.94334524,149.944668,1711.161405,0,1,0,0,0,1,0,0,1,0,0,0
1527,2,33,33691.63,9.117084502,172.457857,1234.871994,0,0,1,0,1,0,0,0,1,0,0,0
1528,3,57,39683.73,7.843263617,192.440432,1069.400199,0,0,1,0,0,1,0,0,1,0,0,1
1529,0,61,121849.0,17.0219219,240.114868,1930.538667,0,1,0,0,0,1,0,0,0,1,0,0
1530,1,79,10457.26,15.6930298,204.979684,1538.239707,0,1,0,0,0,1,0,0,1,0,0,0
1531,3,57,8515.02,11.75090487,214.952509,1357.774068,1,0,0,0,0,0,0,1,1,0,0,1
1532,1,72,7524.77,10.54165852,200.132293,1773.915003,0,1,0,1,0,0,0,0,1,0,0,1
1533,3,58,44086.35,14.92730216,222.665436,1940.626426,0,1,0,0,0,0,1,0,0,1,0,1
1534,3,44,28776.49,11.48699577,174.976769,1819.555319,1,0,0,0,0,1,0,0,1,0,0,0
1535,1,45,42065.56,4.071312509,192.470522,693.1317301,0,1,0,0,0,0,1,0,1,0,0,1
1536,0,58,23624.95,3.866527859,210.105118,1297.983536,1,0,0,1,0,0,0,0,0,1,0,1
1537,0,22,29803.77,2.067992783,119.95684,988.3956919,0,0,1,0,0,0,1,0,0,1,0,0
1538,3,86,33394.07,8.447638937,197.48762,1162.715411,1,0,0,1,0,0,0,0,0,1,0,0
1539,1,45,27294.82,5.156329151,112.455141,465.2586783,0,0,1,0,0,0,1,0,1,0,0,0
1540,3,70,16232.47,3.569000983,184.985293,742.9131016,1,0,0,0,0,0,1,0,1,0,0,0
1541,1,61,11087.89,1.897261446,227.475448,560.8498056,1,0,0,0,1,0,0,0,1,0,0,0
1542,4,71,22173.37,11.71308191,160.00128,1324.200333,0,0,1,0,0,1,0,0,0,1,0,0
1543,1,38,28822.56,1.992846597,137.469817,718.7685676,0,0,1,0,0,1,0,0,1,0,0,1
1544,1,35,20827.61,2.701548767,230.105118,895.2266874,1,0,0,1,0,0,0,0,0,1,0,1
1545,0,74,17982.42,1.665089598,129.976324,418.3354904,1,0,0,0,0,0,0,1,1,0,0,1
1546,0,24,70493.36,16.68190528,175.02109,1926.295645,1,0,0,0,0,0,1,0,0,1,0,1
1547,2,72,17236.27,1.934171569,194.958118,580.4609705,1,0,0,0,1,0,0,0,1,0,0,0
1548,0,30,51266.47,12.77495667,207.609354,1612.238384,0,0,1,0,0,1,0,0,0,1,0,1
1549,0,40,7086.19,10.61383322,179.965581,1068.30748,1,0,0,0,1,0,0,0,1,0,0,1
1550,9,43,10192.86,20.17588966,214.966286,2359.530807,0,1,0,0,0,1,0,0,1,0,0,0
1551,2,56,24260.11,5.836790126,147.456419,1177.455135,0,1,0,1,0,0,0,0,0,1,0,0
1552,0,28,26169.39,2.965166415,139.95684,628.7420412,0,1,0,0,1,0,0,0,0,1,0,0
1553,4,44,36637.4,1.45460211,192.440432,619.3340158,1,0,0,0,1,0,0,0,1,0,0,1
1554,0,46,59689.49,12.63923748,137.469817,1534.097093,1,0,0,0,0,0,1,0,1,0,0,0
1555,2,47,28528.32,8.460086502,240.114868,1289.416735,0,0,1,0,0,0,0,1,1,0,0,1
1556,3,75,13389.11,11.32593703,172.487091,1380.893387,0,0,1,1,0,0,0,0,1,0,0,0
1557,1,19,14075.36,10.12123118,162.482694,1359.631961,0,1,0,0,0,0,0,1,0,1,0,1
1558,0,28,57821.02,8.915680176,139.95684,1116.314298,1,0,0,0,0,0,1,0,0,1,0,0
1559,1,49,49781.85,8.249941923,112.484375,859.8649518,0,1,0,0,0,1,0,0,0,1,0,0
1560,0,63,65095.99,9.267785326,157.469817,788.6164497,1,0,0,1,0,0,0,0,1,0,0,0
1561,3,44,87367.88,9.300517617,257.651257,2113.787891,1,0,0,0,0,0,0,1,0,1,0,1
1562,3,70,8253.96,2.427380647,142.499263,718.4643309,0,1,0,0,1,0,0,0,0,1,0,1
1563,1,48,26404.76,23.27091932,152.455519,2764.347068,0,1,0,1,0,0,0,0,0,1,0,0
1564,1,36,73656.97,2.916144419,162.460772,1145.807042,0,0,1,1,0,0,0,0,0,1,0,0
1565,1,70,36461.2,8.245809832,149.944668,1317.69652,1,0,0,0,0,1,0,0,1,0,0,0
1566,1,75,49518.71,11.45756486,127.478341,1526.143641,0,0,1,1,0,0,0,0,0,1,0,0
1567,1,56,40189.23,3.943033602,187.656013,919.2556886,0,1,0,1,0,0,0,0,0,1,0,1
1568,4,34,10934.28,8.926271021,159.964152,1264.332813,1,0,0,0,0,0,0,1,1,0,0,1
1569,4,45,16073.46,8.699764172,157.483594,1087.336893,1,0,0,0,1,0,0,0,0,1,0,1
1570,3,30,21317.81,7.897660605,137.439154,996.4395858,0,0,1,0,0,0,0,1,1,0,0,0
1571,4,44,14007.48,9.098041235,172.44408,1177.993259,0,0,1,0,0,0,1,0,1,0,0,0
1572,0,34,52634.87,3.098560266,182.460772,723.0321035,1,0,0,0,0,1,0,0,0,1,0,0
1573,2,20,18384.77,5.784022533,112.455141,629.4411174,0,0,1,0,0,0,0,1,1,0,0,0
1574,0,28,57881.2,2.722761372,114.983787,389.1228621,0,0,1,0,1,0,0,0,1,0,0,0
1575,8,35,47737.22,16.8649602,162.460772,2425.22825,1,0,0,0,0,0,1,0,1,0,0,0
1576,2,80,23041.14,2.355538593,200.146524,778.2707384,0,0,1,0,0,0,1,0,1,0,0,1
1577,10,53,38529.53,3.509036092,252.637807,1242.543701,1,0,0,0,1,0,0,0,0,1,0,1
1578,0,83,79304.79,11.53737155,242.643514,1507.329753,0,0,1,0,1,0,0,0,0,1,0,1
1579,0,43,9088.08,1.760409672,242.657291,871.1409059,1,0,0,0,1,0,0,0,1,0,0,1
1580,0,25,108698.71,11.44810825,104.992311,1267.06092,0,0,1,0,0,0,1,0,0,1,0,0
1581,4,69,23424.87,17.78302494,175.133074,1970.80666,1,0,0,0,1,0,0,0,1,0,0,1
1582,8,32,57380.34,12.68609343,162.45383,2025.927893,0,0,1,1,0,0,0,0,1,0,0,1
1583,3,75,80269.13,18.55974516,174.988208,2332.190421,1,0,0,1,0,0,0,0,1,0,0,1
1584,5,46,13862.09,5.970269701,169.944668,966.6292325,1,0,0,0,0,0,1,0,0,1,0,0
1585,5,23,23946.97,7.208423897,217.470195,1233.819233,1,0,0,0,0,0,1,0,1,0,0,1
1586,4,67,14236.42,2.593102097,124.993537,351.7314539,0,0,1,0,0,1,0,0,1,0,0,0
1587,0,75,79322.08,5.105265612,184.993915,819.3644961,1,0,0,1,0,0,0,0,0,1,0,1
1588,2,56,55160.57,5.110208414,172.462354,760.1061976,0,0,1,1,0,0,0,0,0,0,1,0
1589,3,60,19676.77,2.840343779,242.657291,1043.299446,1,0,0,1,0,0,0,0,0,1,0,1
1590,1,63,37639.9,8.344516765,112.455141,667.4764252,0,0,1,0,0,0,0,1,1,0,0,0
1591,0,32,34871.44,7.363761345,127.442069,1313.42902,1,0,0,0,0,0,1,0,0,1,0,0
1592,1,87,8543.01,11.07800251,194.988208,1204.745285,0,0,1,0,0,0,1,0,1,0,0,1
1593,2,67,80127.15,16.52190477,152.466002,1630.52375,0,1,0,0,0,0,0,1,1,0,0,0
1594,4,66,30976.34,1.738486682,182.465269,515.5449981,1,0,0,0,0,0,1,0,1,0,0,1
1595,3,75,45412.84,8.659495781,172.457857,1090.460081,0,1,0,0,0,0,1,0,1,0,0,0
1596,4,88,42526.92,13.99605863,139.979239,1465.984907,0,0,1,0,0,0,0,1,0,0,1,1
1597,4,64,9041.08,6.605815722,194.976769,1018.373473,0,0,1,0,0,1,0,0,0,1,0,0
1598,1,87,46714.82,5.78844751,117.468591,962.0380085,0,0,1,0,1,0,0,0,1,0,0,0
1599,1,55,9703.25,3.195246168,144.960655,426.0222677,1,0,0,0,0,0,1,0,0,1,0,0
1600,1,49,21409.33,14.87053577,137.469817,1737.873621,0,0,1,0,0,0,1,0,1,0,0,0
1601,3,51,34722.76,7.521160625,182.460772,1039.74162,1,0,0,1,0,0,0,0,1,0,0,1
1602,7,45,24686.12,3.845852341,197.472533,1454.360571,1,0,0,0,0,0,0,1,0,1,0,1
1603,3,75,4813.52,2.731606393,157.469817,306.0664281,0,0,1,0,0,0,1,0,1,0,0,0
1604,0,83,30334.52,3.954689282,162.493654,636.8514545,0,0,1,0,0,0,1,0,0,1,0,1
1605,4,43,15660.93,13.77689046,179.965581,1440.784345,0,1,0,0,1,0,0,0,1,0,0,0
1606,1,82,47169.83,3.700907475,222.628057,1274.602374,1,0,0,0,0,1,0,0,1,0,0,1
1607,1,48,73601.3,5.638280421,149.99153,749.2520943,0,1,0,1,0,0,0,0,1,0,0,0
1608,3,72,15728.61,10.87372395,139.965008,1647.38223,0,1,0,0,0,0,0,1,0,1,0,0
1609,2,79,20802.1,11.21152941,262.610632,1503.937766,1,0,0,0,1,0,0,0,1,0,0,1
1610,0,29,18570.48,2.294386519,172.456745,901.8793581,0,0,1,0,1,0,0,0,1,0,0,0
1611,0,23,61106.43,4.448210386,104.962874,691.4493988,1,0,0,1,0,0,0,0,0,1,0,0
1612,2,49,65891.79,4.753020774,245.128318,1608.852045,0,0,1,1,0,0,0,0,0,1,0,1
1613,1,45,59532.0,21.20445421,212.622804,2867.22601,0,0,1,0,0,1,0,0,0,1,0,1
1614,2,38,30756.94,9.217596711,184.978458,1265.78479,1,0,0,0,0,1,0,0,1,0,0,0
1615,1,25,63134.48,7.336939062,137.439154,952.3729916,0,1,0,0,1,0,0,0,0,1,0,0
1616,0,42,18470.04,21.04742054,202.443347,2154.298838,0,1,0,0,1,0,0,0,0,1,0,0
1617,1,66,23711.3,5.136076177,255.119794,1435.783347,0,1,0,0,0,0,0,1,1,0,0,1
1618,3,51,16425.42,11.80801038,152.510442,1784.584135,0,0,1,0,0,0,1,0,0,1,0,0
1619,2,75,25044.85,1.548600048,242.628057,785.5416603,0,1,0,0,1,0,0,0,0,1,0,1
1620,3,35,46120.62,3.508552886,220.132293,1014.075999,1,0,0,0,0,0,1,0,0,1,0,1
1621,2,47,80667.11,11.30820237,160.01224,1331.25339,0,1,0,0,0,0,1,0,0,1,0,0
1622,3,39,14970.89,18.36209103,149.974105,2283.190011,0,0,1,0,0,0,1,0,1,0,0,0
1623,10,71,24059.17,3.105986433,230.105118,1040.342682,0,1,0,1,0,0,0,0,1,0,0,0
1624,1,58,13157.91,11.71117991,162.493654,1385.152156,1,0,0,1,0,0,0,0,0,1,0,1
1625,5,71,82960.42,4.589210527,95.005709,618.4967851,0,1,0,0,0,0,0,1,0,1,0,0
1626,4,24,118120.16,11.58448327,197.470195,2054.101088,1,0,0,0,0,0,1,0,0,1,0,0
1627,2,43,3949.33,5.810822315,82.496547,631.4316327,0,0,1,1,0,0,0,0,1,0,0,0
1628,1,41,20881.22,7.00096668,172.462354,933.4257317,0,0,1,0,0,1,0,0,0,0,1,0
1629,2,29,9514.35,4.882004458,127.474951,772.3133729,1,0,0,1,0,0,0,0,0,1,0,0
1630,0,77,26268.58,12.27728241,167.484705,1828.057047,0,0,1,1,0,0,0,0,0,1,0,0
1631,2,52,21000.61,8.284579203,184.971516,1123.759368,0,0,1,0,0,0,0,1,0,1,0,1
1632,1,82,45664.79,1.609325308,172.455519,464.4748418,1,0,0,0,0,0,1,0,0,1,0,1
1633,10,84,79393.63,2.376509223,202.649979,1417.801952,0,1,0,0,0,1,0,0,1,0,0,1
1634,0,66,116572.8,11.67107144,149.948316,1146.616856,0,1,0,0,0,1,0,0,0,1,0,0
1635,1,42,27380.15,25.55038197,200.165175,2692.885423,1,0,0,1,0,0,0,0,1,0,0,1
1636,0,67,78177.94,16.72537387,184.963371,2217.734847,0,0,1,0,1,0,0,0,0,1,0,0
1637,1,28,79775.67,6.955766017,127.460067,1262.531104,0,0,1,0,1,0,0,0,0,1,0,1
1638,1,40,100437.39,20.31446952,137.439154,1919.490397,1,0,0,0,0,0,0,1,1,0,0,0
1639,1,75,9267.97,12.17994263,232.637807,1970.26742,1,0,0,1,0,0,0,0,1,0,0,0
1640,4,72,47502.66,3.453443904,202.636202,1279.856552,0,1,0,0,1,0,0,0,1,0,0,1
1641,1,73,94903.08,14.52416667,157.469817,1299.5973,1,0,0,0,0,0,0,1,0,1,0,0
1642,2,59,83382.41,5.070551439,182.460772,781.9302227,0,0,1,0,0,0,0,1,1,0,0,0
1643,3,73,11464.33,12.30462572,215.159141,2056.185889,0,1,0,0,0,0,1,0,1,0,0,1
1644,2,41,52050.69,10.01241216,275.133571,1615.418802,0,1,0,0,0,0,1,0,1,0,0,1
1645,4,88,29720.95,4.261408572,142.499263,840.5098283,0,1,0,0,1,0,0,0,0,1,0,0
1646,0,35,30106.96,19.28013343,204.963371,2118.488416,0,0,1,0,0,1,0,0,0,1,0,0
1647,0,18,61967.75,9.958831629,214.952509,1328.734281,0,0,1,0,0,0,0,1,0,1,0,0
1648,1,63,18571.0,4.300271811,204.963371,782.9998382,0,1,0,0,0,1,0,0,1,0,0,0
1649,8,82,51397.01,5.045543619,220.114868,1540.140383,1,0,0,0,0,1,0,0,0,1,0,1
1650,3,66,117333.44,7.182441329,169.992756,785.4118808,0,0,1,0,0,0,1,0,1,0,0,1
1651,1,86,11999.43,11.07083425,172.503404,1136.55652,0,0,1,1,0,0,0,0,1,0,0,0
1652,2,20,30088.13,4.509329959,192.440432,933.8036457,1,0,0,0,1,0,0,0,0,1,0,1
1653,1,76,34415.0,2.162477942,210.138,673.9015902,1,0,0,0,1,0,0,0,1,0,0,1
1654,2,29,82080.92,14.5222363,200.132293,2271.84102,0,0,1,0,0,1,0,0,1,0,0,1
1655,1,23,102905.68,1.424712099,124.97808,316.7739538,0,0,1,0,0,0,0,1,1,0,0,0
1656,2,55,16337.64,1.849371568,184.961033,1088.89675,0,1,0,0,0,0,1,0,0,1,0,1
1657,2,57,6959.92,6.526670837,112.484375,640.9334119,1,0,0,0,0,0,1,0,1,0,0,0
1658,0,30,106581.92,18.29218438,162.471255,1845.259523,0,1,0,0,1,0,0,0,1,0,0,0
1659,1,56,35504.27,11.06628519,114.950905,1420.927135,0,0,1,1,0,0,0,0,1,0,0,0
1660,4,83,1277.42,11.82576277,152.488401,1312.700259,0,0,1,0,0,0,0,1,1,0,0,0
1661,0,39,15045.78,12.23362353,230.105118,1632.365102,0,0,1,0,0,0,1,0,0,1,0,1
1662,4,52,78085.72,2.552193205,127.473844,913.9152886,0,1,0,1,0,0,0,0,1,0,0,1
1663,0,35,44287.84,21.87100089,194.958118,2273.781965,1,0,0,0,0,0,1,0,1,0,0,0
1664,1,54,44057.85,6.5443199,242.628057,1185.892988,0,1,0,0,1,0,0,0,1,0,0,0
1665,2,49,25048.77,14.98166868,242.61428,1890.640168,0,0,1,1,0,0,0,0,0,1,0,1
1666,0,87,56537.88,13.79138076,127.442069,1659.769248,1,0,0,1,0,0,0,0,0,1,0,1
1667,0,20,21058.64,8.734707597,147.503078,1143.017435,0,1,0,0,0,0,0,1,0,1,0,0
1668,5,88,63304.25,5.260793737,149.991327,855.939459,1,0,0,0,1,0,0,0,0,1,0,0
1669,1,38,37130.15,3.810228199,130.006414,780.2278932,1,0,0,0,0,1,0,0,0,1,0,0
1670,3,43,38369.68,11.72200614,175.004777,1593.466069,0,1,0,0,1,0,0,0,1,0,0,0
1671,3,34,20283.95,4.304076015,117.468591,1071.920592,0,0,1,0,0,0,0,1,0,0,1,0
1672,1,44,23703.95,3.060553536,152.495236,644.1045211,0,1,0,1,0,0,0,0,1,0,0,1
1673,1,70,47658.67,6.549842666,194.988208,971.7404705,1,0,0,1,0,0,0,0,0,1,0,1
1674,1,49,49750.1,9.373705128,147.442069,1039.67302,1,0,0,0,0,1,0,0,0,1,0,0
1675,2,72,31203.12,8.397776839,275.133571,1381.481321,0,0,1,0,0,1,0,0,1,0,0,1
1676,3,41,33458.05,1.019306038,162.468917,522.4564791,1,0,0,0,1,0,0,0,0,1,0,1
1677,0,54,20719.7,6.864219377,162.497044,1284.691556,0,1,0,0,0,0,0,1,1,0,0,0
1678,0,49,39225.15,6.525380768,179.965581,703.8007764,1,0,0,0,1,0,0,0,1,0,0,0
1679,2,77,32659.08,16.08388872,182.446995,1544.501137,0,0,1,0,0,0,0,1,1,0,0,0
1680,1,35,13870.96,12.95969924,245.145743,1896.10656,0,1,0,0,0,0,1,0,0,1,0,1
1681,8,34,21101.14,12.18544178,232.652038,1991.187997,0,1,0,0,0,0,0,1,1,0,0,1
1682,2,43,49065.88,10.85865384,245.128318,2081.752385,0,1,0,0,1,0,0,0,1,0,0,1
1683,2,59,18081.88,15.34839938,277.651257,2115.879744,0,0,1,0,0,0,0,1,0,1,0,1
1684,1,58,45101.92,7.355635728,142.500692,1357.285615,0,0,1,0,1,0,0,0,0,1,0,0
1685,3,75,30450.19,5.705926395,152.457857,1308.999159,0,0,1,0,0,0,0,1,0,1,0,1
1686,4,63,54750.08,6.70301496,267.664655,1319.229599,1,0,0,0,0,0,1,0,1,0,0,1
1687,0,57,24095.07,7.367492072,227.475448,991.3985734,0,0,1,0,1,0,0,0,1,0,0,1
1688,1,63,53817.02,1.030630574,147.442069,310.1585772,0,0,1,0,0,0,0,1,0,1,0,1
1689,0,42,20733.74,6.735271694,149.944668,1254.943448,0,0,1,0,0,0,0,1,1,0,0,1
1690,7,37,36790.23,7.506056361,220.132293,1411.150345,0,1,0,0,0,1,0,0,1,0,0,1
1691,4,60,35949.37,20.51922799,139.983006,2446.475453,0,1,0,0,1,0,0,0,0,1,0,0
1692,4,38,73242.41,9.320973584,139.9678,1262.985557,0,0,1,0,1,0,0,0,0,1,0,1
1693,4,50,12802.32,7.387393996,140.00128,1365.994148,0,1,0,0,0,0,0,1,0,0,1,0
1694,8,85,20555.47,8.758613325,144.960655,916.7201648,1,0,0,0,0,0,1,0,1,0,0,0
1695,0,18,60956.22,6.289468375,149.959755,933.01364,1,0,0,1,0,0,0,0,0,1,0,0
1696,0,37,27149.34,2.613920398,194.976769,609.6168115,0,1,0,0,1,0,0,0,1,0,0,1
1697,1,37,19533.5,11.29271486,164.985293,1882.951404,0,1,0,0,0,0,0,1,0,1,0,1
1698,4,74,102080.72,11.57257501,152.510442,1638.383088,1,0,0,0,0,0,0,1,1,0,0,0
1699,8,76,30434.99,15.02077659,127.495766,1630.020341,0,1,0,0,1,0,0,0,0,1,0,0
1700,1,62,10852.14,14.28406007,172.470522,1887.699697,1,0,0,0,0,0,1,0,1,0,0,0
1701,3,42,52352.24,4.759938908,194.974431,897.6280912,1,0,0,1,0,0,0,0,0,1,0,1
1702,3,81,57874.62,2.758173633,124.97808,297.4433143,0,1,0,1,0,0,0,0,1,0,0,0
1703,3,80,54587.66,7.441432103,242.610632,1683.078344,0,0,1,0,1,0,0,0,0,1,0,1
